1,-3.1878,55.9444,190,-3.188095442325904,55.9443479055467,null
2,-3.188095442325904,55.9443479055467,190,-3.188390884651808,55.9442958110934,trades.rare.cable
3,-3.188390884651808,55.9442958110934,300,-3.1882408846518078,55.94403600347226,null
4,-3.1882408846518078,55.94403600347226,300,-3.1880908846518077,55.94377619585113,cubs.trucks.help
5,-3.1880908846518077,55.94377619585113,190,-3.1883863269777115,55.94372410139783,null
6,-3.1883863269777115,55.94372410139783,190,-3.1886817693036154,55.943672006944524,labels.hotels.alert
7,-3.1886817693036154,55.943672006944524,280,-3.1886296748503153,55.94337656461862,null
8,-3.1886296748503153,55.94337656461862,270,-3.1886296748503153,55.943076564618615,groups.ideas.script
9,-3.1886296748503153,55.943076564618615,150,-3.188889482471451,55.94322656461861,null
10,-3.188889482471451,55.94322656461861,150,-3.1891492900925864,55.94337656461861,null
11,-3.1891492900925864,55.94337656461861,150,-3.189409097713722,55.94352656461861,cars.attend.hotels
12,-3.189409097713722,55.94352656461861,130,-3.1896019339966277,55.943756377951544,burn.spot.across
13,-3.1896019339966277,55.943756377951544,40,-3.189372120663692,55.94394921423445,null
14,-3.189372120663692,55.94394921423445,50,-3.1891792843807862,55.94417902756739,spoon.invest.every
15,-3.1891792843807862,55.94417902756739,60,-3.189029284380786,55.94443883518852,null
16,-3.189029284380786,55.94443883518852,70,-3.1889266783377885,55.94472074297476,null
17,-3.1889266783377885,55.94472074297476,60,-3.1887766783377884,55.94498055059589,null
18,-3.1887766783377884,55.94498055059589,70,-3.188674072294791,55.94526245838213,rooms.lamp.teach
19,-3.188674072294791,55.94526245838213,70,-3.188571466251793,55.94554436616837,null
20,-3.188571466251793,55.94554436616837,60,-3.188421466251793,55.945804173789504,bend.tubes.chops
21,-3.188421466251793,55.945804173789504,350,-3.1881260239258893,55.9457520793362,null
22,-3.1881260239258893,55.9457520793362,350,-3.1878305815999854,55.9456999848829,null
23,-3.1878305815999854,55.9456999848829,0,-3.1875305815999853,55.9456999848829,null
24,-3.1875305815999853,55.9456999848829,350,-3.1872351392740814,55.9456478904296,diner.leaves.mutual
25,-3.1872351392740814,55.9456478904296,330,-3.186975331652946,55.9454978904296,spent.spoon.bolt
26,-3.186975331652946,55.9454978904296,30,-3.1867155240318104,55.9456478904296,hidden.handle.softly
27,-3.1867155240318104,55.9456478904296,270,-3.1867155240318104,55.945347890429595,dragon.bottle.crisp
28,-3.1867155240318104,55.945347890429595,300,-3.1865655240318103,55.94508808280846,null
29,-3.1865655240318103,55.94508808280846,290,-3.1864629179888126,55.94480617502222,rated.fired.crowds
30,-3.1864629179888126,55.94480617502222,220,-3.1866927313217484,55.944613338739316,artist.gets.react
31,-3.1866927313217484,55.944613338739316,0,-3.186392731321748,55.944613338739316,null
32,-3.186392731321748,55.944613338739316,310,-3.1861998950388424,55.94438352540638,organs.shape.fantastic
33,-3.1861998950388424,55.94438352540638,290,-3.1860972889958448,55.94410161762014,null
34,-3.1860972889958448,55.94410161762014,300,-3.1859472889958447,55.94384180999901,null
35,-3.1859472889958447,55.94384180999901,290,-3.185844682952847,55.94355990221277,record.sofa.sock
36,-3.185844682952847,55.94355990221277,290,-3.1857420769098495,55.94327799442653,null
37,-3.1857420769098495,55.94327799442653,300,-3.1855920769098494,55.943018186805396,toned.deflection.bland
38,-3.1855920769098494,55.943018186805396,280,-3.1855399824565493,55.94272274447949,dent.shins.cycle
39,-3.1855399824565493,55.94272274447949,30,-3.185280174835414,55.94287274447949,null
40,-3.185280174835414,55.94287274447949,30,-3.1850203672142783,55.943022744479485,null
41,-3.1850203672142783,55.943022744479485,30,-3.1847605595931427,55.94317274447948,brings.remedy.latter
42,-3.1847605595931427,55.94317274447948,120,-3.184910559593143,55.94343255210062,sentences.sings.modern
43,-3.184910559593143,55.94343255210062,130,-3.1851033958760486,55.94366236543355,hello.love.keys
44,-3.1851033958760486,55.94366236543355,30,-3.184843588254913,55.94381236543355,rider.mile.lime
45,-3.184843588254913,55.94381236543355,80,-3.184791493801613,55.94410780775946,null
46,-3.184791493801613,55.94410780775946,80,-3.184739399348313,55.944403250085365,null
47,-3.184739399348313,55.944403250085365,80,-3.184687304895013,55.94469869241127,null
48,-3.184687304895013,55.94469869241127,70,-3.1845846988520154,55.94498060019751,null
49,-3.1845846988520154,55.94498060019751,80,-3.1845326043987154,55.94527604252342,settle.title.united
50,-3.1845326043987154,55.94527604252342,130,-3.1847254406816212,55.945505855856354,null
51,-3.1847254406816212,55.945505855856354,130,-3.184918276964527,55.94573566918929,rider.aura.bulb
52,-3.184918276964527,55.94573566918929,160,-3.1852001847507627,55.94583827523229,null
53,-3.1852001847507627,55.94583827523229,160,-3.1854820925369984,55.94594088127529,null
54,-3.1854820925369984,55.94594088127529,160,-3.185764000323234,55.94604348731829,renew.slows.basket
55,-3.185764000323234,55.94604348731829,250,-3.1858666063662318,55.94576157953205,null
56,-3.1858666063662318,55.94576157953205,250,-3.1859692124092294,55.945479671745815,null
57,-3.1859692124092294,55.945479671745815,250,-3.186071818452227,55.94519776395958,null
58,-3.186071818452227,55.94519776395958,250,-3.1861744244952246,55.94491585617334,null
59,-3.1861744244952246,55.94491585617334,250,-3.186277030538222,55.9446339483871,null
60,-3.186277030538222,55.9446339483871,190,-3.186572472864126,55.9445818539338,null
61,-3.186572472864126,55.9445818539338,180,-3.1868724728641262,55.9445818539338,null
62,-3.1868724728641262,55.9445818539338,190,-3.18716791519003,55.944529759480496,null
63,-3.18716791519003,55.944529759480496,280,-3.18711582073673,55.94423431715459,null
64,-3.18711582073673,55.94423431715459,270,-3.18711582073673,55.943934317154586,null
65,-3.18711582073673,55.943934317154586,280,-3.18706372628343,55.94363887482868,null
66,-3.18706372628343,55.94363887482868,270,-3.18706372628343,55.943338874828676,null
67,-3.18706372628343,55.943338874828676,280,-3.18701163183013,55.94304343250277,valve.elaborate.fortunate
68,-3.18701163183013,55.94304343250277,180,-3.18731163183013,55.94304343250277,null
69,-3.18731163183013,55.94304343250277,180,-3.1876116318301304,55.94304343250277,null
70,-3.1876116318301304,55.94304343250277,180,-3.1879116318301306,55.94304343250277,null
71,-3.1879116318301306,55.94304343250277,180,-3.188211631830131,55.94304343250277,null
72,-3.188211631830131,55.94304343250277,180,-3.188511631830131,55.94304343250277,null
73,-3.188511631830131,55.94304343250277,190,-3.188807074156035,55.94299133804947,null
74,-3.188807074156035,55.94299133804947,180,-3.189107074156035,55.94299133804947,null
75,-3.189107074156035,55.94299133804947,190,-3.189402516481939,55.942939243596165,null
76,-3.189402516481939,55.942939243596165,180,-3.189702516481939,55.942939243596165,null
77,-3.189702516481939,55.942939243596165,190,-3.189997958807843,55.94288714914286,second.launch.miles
78,-3.189997958807843,55.94288714914286,110,-3.1901005648508405,55.9431690569291,null
79,-3.1901005648508405,55.9431690569291,110,-3.190203170893838,55.94345096471534,null
80,-3.190203170893838,55.94345096471534,110,-3.1903057769368357,55.94373287250158,sculpture.shot.melon
81,-3.1903057769368357,55.94373287250158,150,-3.1905655845579712,55.943882872501575,null
82,-3.1905655845579712,55.943882872501575,150,-3.1908253921791068,55.94403287250157,null
83,-3.1908253921791068,55.94403287250157,150,-3.1910851998002423,55.94418287250157,hills.giant.crate
84,-3.1910851998002423,55.94418287250157,90,-3.1910851998002423,55.944482872501574,null
85,-3.1910851998002423,55.944482872501574,80,-3.1910331053469423,55.94477831482748,estate.gave.votes
86,-3.1910331053469423,55.94477831482748,50,-3.1908402690640365,55.94500812816042,null
87,-3.1908402690640365,55.94500812816042,50,-3.1906474327811307,55.94523794149335,null
88,-3.1906474327811307,55.94523794149335,50,-3.190454596498225,55.94546775482629,null
89,-3.190454596498225,55.94546775482629,50,-3.190261760215319,55.945697568159225,null
90,-3.190261760215319,55.945697568159225,50,-3.1900689239324134,55.94592738149216,love.behind.orchestra
91,-3.1900689239324134,55.94592738149216,250,-3.190171529975411,55.94564547370592,null
92,-3.190171529975411,55.94564547370592,250,-3.1902741360184086,55.945363565919685,null
93,-3.1902741360184086,55.945363565919685,250,-3.190376742061406,55.94508165813345,null
94,-3.190376742061406,55.94508165813345,250,-3.190479348104404,55.94479975034721,null
95,-3.190479348104404,55.94479975034721,250,-3.1905819541474014,55.94451784256097,null
96,-3.1905819541474014,55.94451784256097,250,-3.190684560190399,55.94423593477473,null
97,-3.190684560190399,55.94423593477473,250,-3.1907871662333966,55.94395402698849,null
